id,maison_fs_id,mois,annee,nb_demandes,nb_demandes_resolues,temps_moyen_resolution,satisfaction_moyenne,nb_usagers_uniques,nb_nouveaux_usagers,taux_retour_usagers
3506,206,8,2024,234,197,38,4.14,278,46,0.62
3507,207,8,2024,207,182,27,4.47,291,21,0.42
3508,208,8,2024,150,142,81,4.69,120,32,0.66
3509,209,8,2024,268,249,43,3.99,292,49,0.55
3510,210,8,2024,305,287,74,3.52,295,27,0.43
3511,211,8,2024,309,285,68,4.34,88,46,0.45
3512,212,8,2024,115,96,45,4.27,214,44,0.42
3513,213,8,2024,73,61,44,3.94,173,29,0.65
3514,214,8,2024,308,268,48,4.56,192,49,0.46
3515,215,8,2024,280,252,23,4.07,101,23,0.55
3516,216,8,2024,144,126,40,3.71,102,31,0.44
3517,217,8,2024,338,291,22,3.94,100,26,0.4
3518,218,8,2024,117,110,23,4.51,120,16,0.52
3519,219,8,2024,167,141,70,4.44,160,31,0.52
3520,220,8,2024,293,272,31,4.04,99,30,0.37
3521,221,8,2024,202,171,35,4.68,297,12,0.44
3522,222,8,2024,114,105,39,4.13,92,45,0.51
3523,223,8,2024,277,229,79,4.66,94,44,0.63
3524,224,8,2024,132,115,56,3.99,154,42,0.48
3525,225,8,2024,144,136,32,4.41,144,33,0.49
3526,226,8,2024,163,154,75,3.64,250,16,0.69
3527,227,8,2024,132,105,49,4.12,208,19,0.64
3528,228,8,2024,172,163,52,4.28,198,33,0.5
3529,229,8,2024,107,97,35,4.56,177,16,0.51
3530,230,8,2024,179,153,39,4.46,164,27,0.56
3531,231,8,2024,203,178,40,4.44,194,50,0.5
3532,232,8,2024,285,265,53,4.78,288,27,0.67
3533,233,8,2024,338,319,46,4.28,90,43,0.48
3534,234,8,2024,340,316,27,3.94,98,12,0.35
3535,235,8,2024,270,250,67,3.97,227,21,0.65
3536,236,8,2024,319,277,47,3.88,212,50,0.38
3537,237,8,2024,87,74,61,4.07,264,29,0.43
3538,238,8,2024,284,230,31,3.5,249,13,0.46
3539,239,8,2024,152,132,26,4.41,81,20,0.53
3540,240,8,2024,132,114,25,3.66,223,29,0.47
3541,241,8,2024,73,61,63,3.83,235,31,0.48
3542,242,8,2024,320,297,89,3.57,145,24,0.32
3543,243,8,2024,257,229,74,4.48,144,18,0.43
3544,244,8,2024,346,309,68,3.63,218,31,0.6
3545,245,8,2024,247,231,26,4.7,218,32,0.44
3546,246,8,2024,106,90,72,4.16,239,27,0.51
3547,247,8,2024,237,198,37,4.67,137,19,0.32
3548,248,8,2024,107,86,76,3.64,205,23,0.5
3549,249,8,2024,235,195,40,4.67,279,15,0.32
3550,250,8,2024,272,234,53,4.35,82,13,0.42
3551,251,8,2024,89,78,89,4.8,111,18,0.4
3552,252,8,2024,210,180,38,4.11,185,15,0.44
3553,253,8,2024,189,153,84,3.88,203,12,0.68
3554,254,8,2024,88,77,22,4.0,286,39,0.34
3555,255,8,2024,326,284,49,4.44,186,46,0.57
3556,256,8,2024,301,254,61,4.32,294,19,0.39
3557,257,8,2024,343,322,88,3.54,202,39,0.36
3558,258,8,2024,207,189,36,3.6,256,48,0.61
3559,259,8,2024,310,259,32,4.44,241,31,0.47
3560,260,8,2024,298,259,26,3.89,244,31,0.59
3561,261,8,2024,261,224,75,3.57,288,50,0.52
3562,262,8,2024,331,284,21,4.7,261,49,0.63
3563,263,8,2024,278,225,54,4.73,108,33,0.31
3564,264,8,2024,112,91,23,4.37,168,11,0.3
3565,265,8,2024,260,224,57,3.67,163,46,0.65
3566,266,8,2024,196,175,55,4.4,107,40,0.41
3567,267,8,2024,303,273,78,3.8,98,17,0.33
3568,268,8,2024,245,217,80,4.32,125,34,0.45
3569,269,8,2024,242,202,69,4.03,292,40,0.34
3570,270,8,2024,218,197,41,4.18,89,20,0.31
3571,271,8,2024,251,232,33,4.16,125,43,0.52
3572,272,8,2024,72,67,41,3.63,98,48,0.54
3573,273,8,2024,222,210,58,3.53,101,34,0.59
3574,274,8,2024,230,218,33,3.65,296,36,0.56
3575,275,8,2024,296,251,74,3.53,300,26,0.37
3576,276,8,2024,303,261,26,3.79,229,24,0.31
3577,277,8,2024,215,172,28,3.85,259,26,0.4
3578,278,8,2024,201,172,48,4.76,172,38,0.59
3579,279,8,2024,91,80,46,4.26,219,27,0.51
3580,280,8,2024,129,118,84,3.72,124,35,0.3
3581,281,8,2024,327,278,35,4.24,206,39,0.7
3582,282,8,2024,308,276,57,3.72,179,16,0.36
3583,283,8,2024,104,94,64,4.29,259,28,0.58
3584,284,8,2024,147,123,40,4.28,182,27,0.62
3585,285,8,2024,287,250,60,4.04,220,27,0.34
3586,286,8,2024,327,289,42,4.07,187,24,0.32
3587,287,8,2024,101,83,78,4.53,291,46,0.31
3588,288,8,2024,96,86,90,4.29,272,49,0.6
3589,289,8,2024,322,275,42,4.11,181,29,0.33
3590,290,8,2024,318,296,33,4.5,263,13,0.45
3591,291,8,2024,146,131,72,3.74,241,20,0.59
3592,292,8,2024,189,161,54,4.29,229,33,0.51
3593,293,8,2024,137,114,66,3.94,267,30,0.46
3594,294,8,2024,269,242,50,4.58,192,50,0.68
3595,295,8,2024,175,148,45,3.6,258,26,0.4
3596,296,8,2024,338,304,24,4.03,259,37,0.32
3597,297,8,2024,345,295,27,3.72,204,26,0.68
3598,298,8,2024,248,222,21,4.64,258,50,0.42
3599,299,8,2024,271,250,38,3.72,225,10,0.57
3600,300,8,2024,326,292,64,4.7,226,34,0.47
