id,age,genre,situation_familiale,niveau_numerique,code_postal,ville,date_inscription,frequence_visite
4675,22,M,divorce,debutant,79711,Fernandez-sur-Blanchet,2024-01-19,nouveau
4676,37,F,celibataire,debutant,44782,CaronBourg,2025-04-02,occasionnel
4677,79,M,concubinage,avance,63323,Saint William,2024-09-26,nouveau
4678,83,F,celibataire,avance,42931,Saint Agatheboeuf,2025-04-10,nouveau
4679,43,F,concubinage,avance,25237,Joubertdan,2025-03-01,occasionnel
4680,55,M,veuf,avance,13135,Maillard,2024-05-02,nouveau
4681,18,F,veuf,debutant,86318,Rodriguez,2024-01-09,occasionnel
4682,65,F,marie,avance,67340,Charles-sur-Mer,2025-05-08,nouveau
4683,39,M,marie,debutant,94241,Sainte Colette,2025-07-01,nouveau
4684,43,F,concubinage,avance,86392,RaynaudBourg,2025-07-07,occasionnel
4685,62,F,veuf,debutant,81437,Martel,2024-07-08,regulier
4686,85,F,veuf,avance,97467,Sainte Adrien,2023-12-27,nouveau
4687,58,F,divorce,avance,01778,Masse,2025-07-08,regulier
4688,82,M,concubinage,intermediaire,89518,Saint Renéedan,2025-06-21,regulier
4689,29,M,divorce,debutant,05226,Saint Marianne,2025-01-17,occasionnel
4690,32,F,marie,intermediaire,97680,Bernard,2023-12-04,nouveau
4691,60,M,veuf,debutant,15522,Sainte Jules,2023-08-25,regulier
4692,55,F,veuf,debutant,38668,Gimenezboeuf,2024-11-16,regulier
4693,71,M,marie,avance,41678,Germaindan,2023-11-14,occasionnel
4694,60,F,veuf,intermediaire,10421,Bègue-sur-Mer,2025-03-02,occasionnel
4695,80,M,concubinage,intermediaire,97115,Ribeiro,2024-08-13,regulier
4696,22,M,veuf,avance,06316,Pascal-les-Bains,2023-11-08,nouveau
4697,85,M,concubinage,avance,79928,Thierry-sur-Nguyen,2025-06-23,regulier
4698,43,F,marie,avance,87601,Mary-sur-Marin,2024-12-15,nouveau
4699,53,F,veuf,debutant,91281,Pages,2024-08-27,occasionnel
4700,40,F,concubinage,intermediaire,76108,Dos Santos,2024-10-26,occasionnel
4701,80,M,marie,avance,31852,Laine-sur-Boyer,2024-05-04,regulier
4702,34,M,concubinage,avance,34323,Saint AliceBourg,2024-04-30,regulier
4703,22,F,divorce,avance,15609,LopesVille,2024-11-10,regulier
4704,29,F,marie,avance,74224,Lefèvre,2025-04-27,nouveau
4705,47,F,divorce,debutant,36393,Hamon-les-Bains,2024-02-11,occasionnel
4706,75,M,celibataire,intermediaire,36188,Evrard-la-Forêt,2024-05-15,regulier
4707,46,F,marie,intermediaire,10841,Baronnec,2025-04-12,occasionnel
4708,61,M,divorce,debutant,76878,PichonVille,2025-01-21,occasionnel
4709,20,F,marie,avance,63809,Mace,2024-05-25,regulier
4710,59,M,marie,avance,12496,Blancnec,2024-09-28,nouveau
4711,30,M,veuf,intermediaire,09279,OlivierBourg,2025-04-07,regulier
4712,29,F,divorce,intermediaire,20805,Martineau,2025-06-02,regulier
4713,62,F,veuf,avance,07490,PelletierBourg,2024-02-14,nouveau
4714,47,F,celibataire,avance,87875,Picard,2023-10-24,nouveau
4715,85,M,celibataire,avance,16959,Boyer-les-Bains,2025-06-05,nouveau
4716,81,M,divorce,avance,17242,Maillot,2024-02-01,regulier
4717,46,F,concubinage,intermediaire,48983,Saint Christophe,2025-07-02,occasionnel
4718,42,M,divorce,debutant,97614,Foucher-les-Bains,2025-03-01,nouveau
4719,65,F,divorce,intermediaire,47280,Fernandez-sur-Moulin,2024-03-08,occasionnel
4720,81,M,marie,intermediaire,81354,Laporte,2025-05-09,regulier
4721,56,M,concubinage,avance,25641,Benard,2025-01-05,nouveau
4722,50,F,marie,avance,80748,Daniel-sur-Coulon,2024-06-08,regulier
4723,39,F,veuf,debutant,28790,Thierryboeuf,2025-01-09,occasionnel
4724,64,M,veuf,intermediaire,75463,Le Gall-la-Forêt,2025-03-16,occasionnel
4725,30,F,veuf,avance,58351,Toussaint,2025-02-23,occasionnel
4726,57,F,veuf,debutant,11813,Delorme,2025-07-13,occasionnel
4727,35,F,veuf,avance,97657,Saint Julie,2024-11-01,regulier
4728,22,F,divorce,avance,09565,Martel-la-Forêt,2025-01-03,nouveau
4729,62,F,marie,avance,26825,Morvan,2025-07-04,occasionnel
4730,50,F,veuf,avance,20211,Rossi,2024-08-30,regulier
4731,75,M,celibataire,avance,93887,Dumas-la-Forêt,2025-02-05,regulier
4732,82,M,divorce,debutant,71299,Richard,2024-06-12,occasionnel
4733,27,M,divorce,intermediaire,03262,Sainte Marine,2023-07-24,regulier
4734,26,M,divorce,debutant,04724,Vasseur-la-Forêt,2023-11-24,nouveau
4735,34,F,divorce,debutant,09954,Saint Yvesnec,2025-02-11,occasionnel
4736,64,F,divorce,avance,20234,Moreldan,2023-11-21,occasionnel
4737,58,M,veuf,debutant,24313,Hervé-la-Forêt,2025-05-22,nouveau
4738,62,F,marie,intermediaire,19907,Masse,2024-01-14,nouveau
4739,31,F,divorce,debutant,03453,Dupré-sur-Riou,2023-11-11,nouveau
4740,22,M,veuf,avance,25191,Devauxboeuf,2024-05-17,regulier
4741,19,M,concubinage,intermediaire,26607,Gomes,2023-12-01,nouveau
4742,49,M,divorce,avance,58704,Vincent-sur-Bigot,2023-09-03,regulier
4743,26,F,celibataire,avance,83395,Pichon-les-Bains,2025-06-26,regulier
4744,77,F,veuf,avance,34546,Maillot,2024-11-22,occasionnel
4745,34,F,veuf,debutant,97215,Sainte Bertrand,2025-06-04,regulier
4746,43,F,divorce,avance,25443,Gomez,2024-01-21,occasionnel
4747,23,M,veuf,avance,90204,Perrier-sur-Mary,2024-12-16,regulier
4748,60,F,concubinage,intermediaire,58432,Saint Denisenec,2025-01-20,nouveau
4749,67,M,celibataire,intermediaire,41482,Boulanger,2024-11-29,nouveau
4750,72,F,celibataire,avance,23982,Lejeune,2024-10-01,nouveau
4751,52,F,divorce,avance,77383,Robin,2024-11-07,nouveau
4752,84,F,veuf,avance,72832,Prévost,2025-04-18,regulier
4753,34,F,veuf,intermediaire,90950,Guilbertdan,2024-01-04,nouveau
4754,40,F,concubinage,intermediaire,09823,Sainte Emmanuellenec,2023-07-27,occasionnel
4755,33,M,divorce,debutant,33206,Saint Stéphanie,2025-04-09,regulier
4756,65,F,divorce,avance,15591,De OliveiraBourg,2025-02-28,regulier
4757,18,M,divorce,avance,03909,Roussel,2024-12-27,nouveau
4758,22,F,divorce,debutant,37639,Gauthier,2023-12-18,regulier
4759,28,M,marie,avance,60583,Dupuy,2025-06-21,regulier
4760,74,M,concubinage,debutant,80105,Lefort,2025-06-24,nouveau
4761,21,M,marie,intermediaire,92484,Sainte Laure,2025-03-30,occasionnel
4762,85,M,marie,avance,08578,LegrosBourg,2024-09-30,regulier
4763,82,F,celibataire,debutant,50605,Louis,2025-06-24,occasionnel
4764,51,F,marie,avance,86670,Tanguy,2025-03-15,regulier
4765,20,M,celibataire,debutant,83158,Saint Alfred,2024-01-10,regulier
4766,25,F,marie,intermediaire,19414,DelannoyVille,2024-12-10,occasionnel
4767,35,M,celibataire,intermediaire,50420,Girard-sur-Hamel,2025-07-13,occasionnel
4768,77,F,veuf,debutant,46525,Sainte Robert-les-Bains,2023-08-19,nouveau
4769,54,M,veuf,avance,55933,Perez,2025-02-20,nouveau
4770,47,F,divorce,debutant,94789,De Sousanec,2024-06-22,occasionnel
4771,19,F,concubinage,intermediaire,04979,Gonzalez,2023-12-31,regulier
4772,65,M,divorce,avance,46278,Gay,2024-01-12,nouveau
4773,64,M,veuf,intermediaire,43593,Sainte VincentBourg,2024-08-08,regulier
4774,27,F,marie,intermediaire,91386,Leduc-sur-Mer,2024-11-09,occasionnel
4775,78,F,veuf,debutant,16990,Lebreton,2024-08-12,regulier
4776,60,F,concubinage,debutant,19991,Sainte Isaac,2024-12-25,nouveau
4777,53,F,celibataire,avance,38245,Guillot,2024-10-23,occasionnel
4778,73,F,veuf,intermediaire,14277,Faivre,2025-04-11,occasionnel
4779,53,M,veuf,avance,74753,Fleurydan,2025-06-16,nouveau
4780,72,M,marie,debutant,42147,Bernier-sur-Hubert,2023-09-02,occasionnel
4781,63,F,concubinage,avance,64491,Royer-sur-Mer,2025-01-28,occasionnel
4782,18,F,divorce,intermediaire,01715,Saint Margaret-les-Bains,2025-05-18,regulier
4783,83,F,marie,avance,97669,Turpin,2024-03-19,regulier
4784,18,F,veuf,avance,97483,Letellier,2024-06-09,regulier
4785,32,F,marie,avance,18605,Courtois-sur-Bonnin,2024-06-01,regulier
4786,84,M,celibataire,intermediaire,13911,Benard,2025-05-30,occasionnel
4787,53,F,divorce,intermediaire,75148,Weiss,2024-05-01,occasionnel
4788,50,M,marie,avance,23548,Saint Hugues,2024-10-29,nouveau
4789,29,M,veuf,intermediaire,70790,Saint MargaretBourg,2023-07-22,occasionnel
4790,26,M,marie,avance,88947,Le Rouxboeuf,2025-01-11,nouveau
4791,20,M,divorce,avance,19990,Gomezboeuf,2024-01-13,regulier
4792,19,F,celibataire,intermediaire,50710,Leconte-sur-Mer,2024-10-28,regulier
4793,43,F,celibataire,debutant,97612,Sainte Isabelle,2024-03-31,occasionnel
4794,21,M,celibataire,debutant,50537,Collet,2025-04-29,regulier
4795,18,F,divorce,debutant,12716,Salmon,2023-09-24,occasionnel
4796,18,M,veuf,debutant,78206,Guichard,2025-01-31,occasionnel
4797,37,F,marie,debutant,15849,Pineau,2025-02-15,nouveau
4798,82,M,divorce,debutant,54406,Sainte Jacques,2024-06-22,occasionnel
4799,79,F,celibataire,avance,41558,Saint Sylvie,2024-04-25,occasionnel
4800,28,M,celibataire,avance,27147,Da Costa,2025-01-27,nouveau
4801,38,F,veuf,debutant,94727,Royer,2025-01-06,nouveau
4802,52,M,marie,avance,62150,Gros,2023-08-05,nouveau
4803,55,F,divorce,avance,50281,Delaunay,2024-09-26,regulier
4804,63,M,marie,debutant,95313,Guibert,2025-07-14,occasionnel
4805,25,F,veuf,debutant,20958,Saint Juliedan,2023-10-01,regulier
4806,75,F,celibataire,debutant,56789,Bernard-sur-Normand,2024-09-24,regulier
4807,82,M,marie,avance,53339,Thierry-la-Forêt,2024-11-22,occasionnel
4808,75,M,divorce,debutant,97296,MendèsBourg,2025-05-25,regulier
4809,33,F,veuf,intermediaire,48933,Sainte Claire,2024-08-10,regulier
4810,46,F,celibataire,intermediaire,03997,Guyot-sur-Benard,2025-01-12,occasionnel
4811,32,M,veuf,debutant,28463,Fabre,2024-08-06,occasionnel
4812,69,F,marie,avance,33721,Clémentnec,2025-07-07,occasionnel
4813,81,M,marie,debutant,17957,Guillet-la-Forêt,2024-08-05,regulier
4814,73,M,divorce,intermediaire,93804,Poirier,2024-08-29,occasionnel
4815,65,M,marie,avance,64284,Lagardeboeuf,2024-09-09,occasionnel
4816,67,F,celibataire,intermediaire,51301,Carlier,2025-03-07,occasionnel
4817,22,M,marie,intermediaire,19210,Sainte ÉlodieBourg,2023-07-25,occasionnel
4818,45,M,marie,avance,38551,Albert,2025-07-07,occasionnel
4819,73,M,concubinage,intermediaire,02734,Weissboeuf,2024-03-13,occasionnel
4820,20,F,concubinage,intermediaire,85962,Devaux,2024-06-02,nouveau
4821,82,F,concubinage,intermediaire,93271,Menard-sur-Deschamps,2023-11-11,nouveau
4822,59,F,celibataire,intermediaire,33207,Grondin,2024-02-19,nouveau
4823,64,F,veuf,avance,65728,Vasseur-sur-Duhamel,2023-07-25,regulier
4824,40,M,concubinage,avance,61521,Hubert-les-Bains,2023-07-22,occasionnel
4825,35,F,divorce,avance,40886,TorresBourg,2023-12-19,occasionnel
4826,25,F,concubinage,avance,74702,Marques,2023-10-15,nouveau
4827,42,F,marie,avance,02808,Payet,2024-09-17,nouveau
4828,78,F,concubinage,debutant,87276,Klein,2023-10-20,occasionnel
4829,30,M,veuf,intermediaire,53384,Saint Nicole-la-Forêt,2024-05-19,occasionnel
4830,76,M,marie,debutant,33457,Saint Tristan-sur-Mer,2023-10-04,regulier
4831,77,M,veuf,debutant,23797,Turpindan,2025-05-05,nouveau
4832,32,M,celibataire,intermediaire,43923,Gaillardnec,2024-12-29,regulier
4833,39,F,concubinage,intermediaire,47831,Bouchet-sur-Pires,2023-08-05,regulier
4834,68,M,celibataire,debutant,02930,Collet,2023-10-27,nouveau
4835,19,M,veuf,debutant,97246,Gérard-la-Forêt,2024-10-26,nouveau
4836,65,M,concubinage,avance,09239,Leblanc-sur-Moreau,2023-08-21,nouveau
4837,62,F,marie,intermediaire,72211,GilbertVille,2024-09-29,occasionnel
4838,22,F,celibataire,intermediaire,61154,Mathieu,2024-11-18,occasionnel
4839,47,M,veuf,debutant,69742,François,2024-02-23,regulier
4840,53,M,divorce,avance,88597,Merle,2023-09-04,nouveau
4841,45,F,veuf,avance,61242,Besnard,2023-08-27,regulier
4842,23,M,veuf,debutant,64658,Paul-sur-Bigot,2023-09-03,nouveau
4843,33,F,concubinage,avance,97610,Munoz-les-Bains,2024-08-14,regulier
4844,21,M,celibataire,debutant,15968,Lévydan,2024-05-27,occasionnel
4845,51,F,celibataire,debutant,31186,Colin,2024-02-28,occasionnel
4846,70,M,celibataire,intermediaire,24791,Sainte Anne,2023-11-18,occasionnel
4847,33,F,divorce,debutant,71973,Roux,2023-09-24,occasionnel
4848,35,F,marie,avance,31547,Saint VictorBourg,2023-12-01,regulier
4849,37,F,marie,intermediaire,62812,Louis,2023-09-27,nouveau
4850,66,F,veuf,intermediaire,19821,Sainte Patricknec,2024-05-31,nouveau
4851,72,M,concubinage,intermediaire,34147,Bodin-la-Forêt,2024-10-03,occasionnel
4852,31,F,veuf,debutant,05513,Chauvin,2025-02-26,nouveau
4853,75,F,divorce,intermediaire,40926,Marie-la-Forêt,2023-11-06,occasionnel
4854,30,F,veuf,debutant,95994,Saint Zacharie,2024-03-06,nouveau
4855,44,M,veuf,avance,37169,LaurentBourg,2023-12-23,nouveau
4856,63,F,celibataire,intermediaire,97470,Guilbert,2024-11-06,regulier
4857,33,M,marie,intermediaire,66651,BoutinVille,2025-01-27,nouveau
4858,84,M,celibataire,intermediaire,79575,Saint Luc,2024-09-27,occasionnel
4859,75,M,marie,intermediaire,97399,Sainte Mathilde-les-Bains,2023-10-09,regulier
4860,68,M,marie,intermediaire,48613,Cohen,2025-06-24,occasionnel
4861,69,M,divorce,avance,58434,Moulin-sur-Colas,2025-03-27,nouveau
4862,81,M,marie,intermediaire,93998,Gauthier-sur-Fournier,2023-11-19,occasionnel
4863,44,F,veuf,avance,55148,Mendès,2024-08-16,occasionnel
4864,37,M,celibataire,debutant,92599,Torresnec,2025-05-15,regulier
4865,62,M,veuf,debutant,90428,Hamel,2023-08-09,occasionnel
4866,44,F,marie,intermediaire,57468,Bousquet-sur-De Sousa,2023-11-09,regulier
4867,81,F,concubinage,debutant,60853,Verdier-sur-Mer,2024-07-13,regulier
4868,80,M,marie,avance,91740,Sainte Philippe,2024-07-28,nouveau
4869,81,F,concubinage,avance,40240,Ruiz,2023-09-11,nouveau
4870,66,M,veuf,debutant,85765,RibeiroVille,2023-10-21,occasionnel
4871,84,F,concubinage,intermediaire,15606,Laine,2024-09-21,regulier
4872,75,F,concubinage,debutant,70586,Saint Thibault-sur-Mer,2024-08-15,regulier
4873,48,M,divorce,intermediaire,77860,Saint Édith-la-Forêt,2024-09-22,regulier
4874,21,M,celibataire,debutant,32235,Sainte Sophiedan,2025-02-21,occasionnel
4875,44,M,veuf,debutant,22125,Saint Margaux,2024-11-30,nouveau
4876,80,F,celibataire,avance,32998,Sainte Grégoireboeuf,2024-07-06,regulier
4877,29,F,veuf,avance,36956,MorenoBourg,2023-12-09,occasionnel
4878,26,M,concubinage,avance,60211,Baudryboeuf,2024-03-09,regulier
4879,65,M,divorce,intermediaire,73588,Charriernec,2025-05-26,regulier
4880,43,F,marie,debutant,85601,Payet,2023-09-19,regulier
4881,38,F,veuf,avance,23410,ReynaudBourg,2024-05-09,nouveau
4882,84,M,marie,intermediaire,28156,Perrinnec,2024-12-08,nouveau
4883,84,F,celibataire,avance,72568,Saint Paulette,2024-12-01,regulier
4884,55,M,marie,avance,97215,Gomes,2024-03-10,occasionnel
4885,83,F,marie,avance,43115,Charrier,2024-06-07,occasionnel
4886,59,M,concubinage,debutant,19154,Sanchez,2024-06-18,occasionnel
4887,22,M,concubinage,intermediaire,20851,Loiseau-la-Forêt,2024-12-08,nouveau
4888,35,M,veuf,intermediaire,06423,Benoit,2023-08-24,nouveau
4889,55,F,divorce,avance,45601,Michel,2024-09-18,nouveau
4890,42,F,concubinage,debutant,80262,Sainte Patricia,2025-01-31,occasionnel
4891,56,M,celibataire,intermediaire,76967,Sainte Jeannineboeuf,2024-03-25,occasionnel
4892,78,M,veuf,avance,92119,LabbéVille,2024-03-08,nouveau
4893,27,F,celibataire,avance,28965,Saint RichardVille,2023-10-22,occasionnel
4894,62,F,concubinage,debutant,42183,Charrier,2025-04-04,occasionnel
4895,53,F,concubinage,intermediaire,61938,Sainte Constance,2023-09-04,regulier
4896,61,M,concubinage,debutant,25492,Fischer,2025-05-14,regulier
4897,59,F,marie,avance,26780,Gauthier,2025-01-06,occasionnel
4898,36,F,concubinage,intermediaire,25516,Didier-sur-Germain,2023-11-20,nouveau
4899,50,F,celibataire,intermediaire,10303,Mallet,2025-05-14,occasionnel
4900,41,F,concubinage,avance,23386,Blot,2024-08-21,nouveau
4901,73,F,concubinage,debutant,20296,Duprédan,2025-04-04,nouveau
4902,26,F,veuf,debutant,90593,Sainte RaymondVille,2024-12-25,regulier
4903,50,M,veuf,debutant,22974,Vallet,2024-02-24,occasionnel
4904,66,F,divorce,avance,36400,Saint Frédéric,2024-02-29,nouveau
4905,45,F,celibataire,avance,59358,Pierre,2024-03-18,nouveau
4906,46,M,marie,debutant,20467,Besson,2024-01-12,nouveau
4907,46,F,concubinage,debutant,40693,Saint Henriette,2024-06-22,regulier
4908,47,F,divorce,avance,15244,Aubert-sur-Étienne,2024-06-04,regulier
4909,58,F,concubinage,avance,13895,RobinBourg,2024-10-22,regulier
4910,85,F,veuf,intermediaire,43617,Lopeznec,2024-10-09,regulier
4911,33,F,veuf,intermediaire,71610,Gros,2025-02-12,nouveau
4912,28,F,divorce,debutant,95683,Martel,2024-10-16,nouveau
4913,80,F,divorce,intermediaire,68199,Gaillard,2023-10-12,regulier
4914,68,F,divorce,avance,43151,Berger,2023-12-14,occasionnel
4915,40,F,veuf,debutant,93966,Dupont-les-Bains,2024-02-13,occasionnel
4916,77,F,marie,avance,17989,Sainte Adèle-sur-Mer,2025-03-01,occasionnel
4917,18,M,celibataire,debutant,35659,Moreno-la-Forêt,2024-11-27,nouveau
4918,82,F,divorce,intermediaire,24452,RenaudBourg,2025-06-23,regulier
4919,36,F,concubinage,debutant,32476,Rodrigues-sur-Girard,2024-08-14,regulier
4920,44,F,divorce,avance,91386,Blanc,2024-03-22,regulier
4921,32,M,marie,debutant,55644,Rodrigues,2024-08-25,occasionnel
4922,42,F,celibataire,debutant,97339,Renardboeuf,2023-09-04,regulier
4923,48,M,divorce,avance,81293,Guyondan,2025-07-12,occasionnel
4924,20,F,celibataire,debutant,06459,PichonBourg,2025-07-01,regulier
4925,67,M,celibataire,debutant,68833,Garcia,2024-06-17,regulier
4926,56,F,celibataire,avance,68142,DupuyVille,2025-02-19,occasionnel
4927,51,F,celibataire,intermediaire,04404,Maurice,2024-11-27,occasionnel
4928,82,F,divorce,avance,83512,Perrot,2024-12-23,nouveau
4929,20,M,concubinage,intermediaire,43398,Roussel,2023-12-22,occasionnel
4930,34,M,concubinage,intermediaire,30306,Sainte Luce,2024-07-06,nouveau
4931,63,M,divorce,avance,67989,Sainte Guy,2023-11-02,regulier
4932,20,F,marie,intermediaire,55688,Sainte Timothée,2024-08-26,regulier
4933,76,M,concubinage,debutant,49813,Sainte Odette,2024-01-24,regulier
4934,64,M,concubinage,debutant,14329,Jacquetboeuf,2024-06-07,occasionnel
4935,69,M,veuf,intermediaire,85632,Peron,2024-05-15,nouveau
4936,41,M,concubinage,avance,30943,Rolland,2024-07-18,nouveau
4937,60,M,celibataire,debutant,93465,Teixeira,2025-04-20,nouveau
4938,27,M,veuf,debutant,29428,Le Roux-la-Forêt,2024-08-10,nouveau
4939,33,F,divorce,debutant,21896,Pruvost,2023-10-20,nouveau
4940,83,M,divorce,intermediaire,33307,Maillot,2023-08-20,regulier
4941,71,F,celibataire,avance,28129,Boucher-la-Forêt,2025-01-25,regulier
4942,76,M,divorce,intermediaire,35463,TraoreBourg,2025-06-18,regulier
4943,57,F,divorce,avance,77807,Leclercq,2024-05-11,occasionnel
4944,22,F,concubinage,avance,03777,Gaudin-les-Bains,2023-09-26,nouveau
4945,21,F,concubinage,avance,51275,Goncalvesboeuf,2024-01-26,occasionnel
4946,69,F,veuf,intermediaire,87895,Foucher,2024-06-11,nouveau
4947,23,F,veuf,debutant,81800,Chevalier-sur-Petitjean,2024-02-05,nouveau
4948,26,M,celibataire,debutant,65408,Guillon-sur-Paul,2024-02-26,regulier
4949,84,M,concubinage,debutant,66764,Perrin,2024-11-28,regulier
4950,40,M,concubinage,avance,32952,Hamon,2025-06-10,regulier
4951,30,M,concubinage,intermediaire,23436,Chauvin,2023-08-29,occasionnel
4952,45,F,marie,avance,22882,Jacquet,2024-11-11,regulier
4953,48,F,divorce,debutant,52131,Brun,2024-06-02,occasionnel
4954,21,M,concubinage,debutant,03584,Bousquet,2024-10-26,regulier
4955,78,F,concubinage,intermediaire,94124,Michauddan,2023-12-01,regulier
4956,69,M,marie,avance,06806,Sainte NathalieVille,2024-01-25,nouveau
4957,70,M,concubinage,intermediaire,76739,Guillaume-sur-Mer,2025-01-06,occasionnel
4958,52,M,divorce,intermediaire,71263,Perretboeuf,2024-10-17,nouveau
4959,80,M,concubinage,debutant,92407,Valletnec,2023-12-15,occasionnel
4960,59,F,celibataire,intermediaire,54179,Fontaine-la-Forêt,2023-08-18,occasionnel
4961,72,M,divorce,intermediaire,87322,Bigot-sur-Gilbert,2024-02-09,regulier
4962,73,F,celibataire,debutant,93264,Cohenboeuf,2023-07-29,regulier
4963,76,M,marie,avance,92889,Mercier,2025-07-11,nouveau
4964,80,F,marie,intermediaire,75426,Morin,2025-04-21,occasionnel
4965,82,F,veuf,debutant,13753,Sainte Lucy-les-Bains,2025-01-17,regulier
4966,69,F,divorce,avance,71562,LouisBourg,2023-12-26,occasionnel
4967,67,F,marie,avance,57752,Daniel,2023-11-10,nouveau
4968,81,M,marie,debutant,77529,Torres,2024-05-03,occasionnel
4969,33,F,concubinage,intermediaire,58773,Diallo-la-Forêt,2025-04-09,regulier
4970,42,M,divorce,avance,54552,Saint Rolandboeuf,2024-10-13,nouveau
4971,74,F,celibataire,avance,26851,Moulinboeuf,2025-02-01,nouveau
4972,65,M,celibataire,intermediaire,55135,PoirierBourg,2025-03-17,occasionnel
4973,21,M,veuf,avance,26482,Rémy,2024-08-21,nouveau
4974,20,M,celibataire,debutant,02379,Hubert,2025-05-10,regulier
4975,24,M,concubinage,intermediaire,47155,Rolland,2025-03-09,nouveau
4976,65,M,concubinage,intermediaire,26471,Laurent,2025-04-29,nouveau
4977,66,M,veuf,intermediaire,39777,Sainte Célineboeuf,2023-09-20,regulier
4978,53,F,veuf,avance,97236,Blot,2025-07-08,nouveau
4979,56,M,veuf,intermediaire,31979,Dijoux-la-Forêt,2025-06-20,regulier
4980,78,F,veuf,avance,77804,Dumas,2023-12-13,occasionnel
