id,demande_id,temps_attente_minutes,heure_demande,jour_semaine,canal_utilise,priorite
12612,12612,21,9,mardi,numerique,faible
12613,12613,22,9,vendredi,numerique,normale
12614,12614,6,10,vendredi,telephone,faible
12615,12615,21,11,vendredi,numerique,normale
12616,12616,43,14,mercredi,visio,normale
12617,12617,45,12,vendredi,telephone,urgente
12618,12618,21,14,jeudi,numerique,faible
12619,12619,5,17,vendredi,physique,urgente
12620,12620,4,16,vendredi,telephone,faible
12621,12621,29,12,mercredi,physique,faible
12622,12622,18,8,mardi,numerique,normale
12623,12623,15,8,mardi,telephone,normale
12624,12624,39,14,lundi,physique,normale
12625,12625,15,18,jeudi,telephone,urgente
12626,12626,5,17,vendredi,numerique,urgente
12627,12627,8,17,mercredi,visio,normale
12628,12628,14,16,lundi,telephone,urgente
12629,12629,8,17,lundi,visio,faible
12630,12630,12,11,mercredi,numerique,urgente
12631,12631,44,14,mardi,numerique,normale
12632,12632,15,17,mercredi,numerique,urgente
12633,12633,15,18,mercredi,physique,urgente
12634,12634,36,14,lundi,visio,normale
12635,12635,24,11,vendredi,telephone,normale
12636,12636,6,11,vendredi,visio,normale
12637,12637,23,10,mardi,visio,normale
12638,12638,20,13,vendredi,physique,normale
12639,12639,36,14,lundi,physique,normale
12640,12640,5,16,jeudi,telephone,faible
12641,12641,45,14,mardi,physique,faible
12642,12642,15,9,mardi,telephone,faible
12643,12643,11,9,mardi,numerique,urgente
12644,12644,20,10,lundi,numerique,normale
12645,12645,4,15,mardi,visio,faible
12646,12646,19,14,vendredi,physique,normale
12647,12647,13,18,jeudi,physique,faible
12648,12648,42,14,lundi,physique,urgente
12649,12649,23,13,mardi,telephone,urgente
12650,12650,20,17,mardi,telephone,urgente
12651,12651,13,15,jeudi,visio,normale
12652,12652,23,14,vendredi,numerique,urgente
12653,12653,40,14,lundi,physique,faible
12654,12654,19,13,lundi,numerique,normale
12655,12655,6,17,mercredi,telephone,urgente
12656,12656,5,10,mardi,visio,faible
12657,12657,10,8,mercredi,telephone,urgente
12658,12658,25,9,mercredi,numerique,faible
12659,12659,10,10,mercredi,visio,faible
12660,12660,12,11,jeudi,physique,faible
12661,12661,39,12,mercredi,numerique,faible
12662,12662,12,8,jeudi,visio,faible
12663,12663,20,18,mercredi,numerique,normale
12664,12664,16,14,jeudi,numerique,faible
12665,12665,15,10,lundi,physique,normale
12666,12666,10,18,jeudi,physique,urgente
12667,12667,15,18,lundi,telephone,faible
12668,12668,20,17,lundi,physique,faible
12669,12669,5,15,mardi,physique,urgente
12670,12670,43,13,mercredi,numerique,urgente
12671,12671,16,17,lundi,numerique,faible
12672,12672,35,12,vendredi,visio,urgente
12673,12673,8,16,jeudi,telephone,faible
12674,12674,20,9,mercredi,telephone,urgente
12675,12675,39,14,mercredi,visio,faible
12676,12676,11,18,jeudi,visio,faible
12677,12677,18,10,vendredi,physique,faible
12678,12678,16,18,jeudi,visio,urgente
12679,12679,7,8,lundi,physique,normale
12680,12680,10,11,mercredi,telephone,faible
12681,12681,11,10,mardi,telephone,faible
12682,12682,31,14,jeudi,telephone,urgente
12683,12683,29,13,mardi,physique,faible
12684,12684,7,15,vendredi,physique,faible
12685,12685,19,11,lundi,physique,normale
12686,12686,24,11,jeudi,numerique,urgente
12687,12687,3,8,mardi,physique,normale
12688,12688,19,18,mardi,physique,normale
12689,12689,10,10,jeudi,telephone,faible
12690,12690,7,16,mardi,numerique,normale
12691,12691,10,18,lundi,physique,faible
12692,12692,26,12,jeudi,visio,urgente
12693,12693,16,9,vendredi,telephone,normale
12694,12694,14,17,vendredi,telephone,normale
12695,12695,11,16,vendredi,numerique,urgente
12696,12696,11,17,jeudi,numerique,normale
12697,12697,25,12,mardi,physique,urgente
12698,12698,15,12,vendredi,telephone,urgente
12699,12699,5,10,mercredi,visio,faible
12700,12700,9,8,jeudi,telephone,faible
12701,12701,38,12,mardi,physique,normale
12702,12702,29,12,lundi,numerique,normale
12703,12703,8,18,mercredi,numerique,urgente
12704,12704,9,15,mercredi,numerique,faible
12705,12705,9,16,mardi,telephone,urgente
12706,12706,24,12,jeudi,visio,urgente
12707,12707,15,10,mercredi,telephone,normale
12708,12708,18,10,mardi,telephone,faible
12709,12709,6,17,mardi,visio,faible
12710,12710,17,16,vendredi,numerique,faible
12711,12711,43,12,lundi,visio,faible
12712,12712,15,15,mardi,numerique,faible
12713,12713,14,8,mercredi,numerique,normale
12714,12714,16,10,jeudi,numerique,urgente
12715,12715,5,18,lundi,telephone,urgente
12716,12716,10,16,mercredi,numerique,faible
12717,12717,19,18,jeudi,visio,urgente
12718,12718,11,10,vendredi,physique,faible
12719,12719,15,15,mercredi,telephone,normale
12720,12720,18,16,jeudi,numerique,faible
12721,12721,36,13,jeudi,visio,faible
12722,12722,24,11,lundi,numerique,faible
12723,12723,34,12,mardi,numerique,urgente
12724,12724,17,8,mardi,visio,normale
12725,12725,6,8,mardi,telephone,urgente
12726,12726,13,10,lundi,physique,normale
12727,12727,15,8,mardi,telephone,urgente
12728,12728,7,15,mardi,numerique,urgente
12729,12729,8,9,vendredi,visio,urgente
12730,12730,12,15,jeudi,numerique,normale
12731,12731,7,8,jeudi,physique,urgente
12732,12732,21,11,lundi,telephone,normale
12733,12733,13,11,lundi,telephone,faible
12734,12734,16,15,jeudi,visio,normale
12735,12735,41,12,jeudi,telephone,normale
12736,12736,6,18,lundi,numerique,urgente
12737,12737,17,10,vendredi,physique,urgente
12738,12738,5,15,vendredi,visio,urgente
12739,12739,17,15,mardi,telephone,faible
12740,12740,26,13,jeudi,physique,normale
12741,12741,23,11,mercredi,numerique,urgente
12742,12742,5,10,jeudi,telephone,urgente
12743,12743,11,8,mardi,physique,urgente
12744,12744,44,12,lundi,physique,faible
12745,12745,16,18,lundi,numerique,faible
12746,12746,21,9,jeudi,telephone,urgente
12747,12747,18,12,jeudi,numerique,normale
12748,12748,12,16,vendredi,visio,urgente
12749,12749,12,10,mardi,telephone,faible
12750,12750,25,14,mardi,visio,normale
12751,12751,6,9,jeudi,telephone,normale
12752,12752,40,12,vendredi,telephone,normale
12753,12753,13,8,mercredi,physique,faible
12754,12754,10,10,mercredi,telephone,faible
12755,12755,14,18,jeudi,visio,urgente
12756,12756,31,13,lundi,visio,faible
12757,12757,18,13,lundi,physique,faible
12758,12758,18,13,mercredi,visio,normale
12759,12759,18,9,mardi,telephone,urgente
12760,12760,19,14,jeudi,numerique,faible
12761,12761,45,12,mercredi,physique,urgente
12762,12762,14,8,vendredi,physique,urgente
12763,12763,26,14,lundi,physique,faible
12764,12764,3,17,lundi,telephone,normale
12765,12765,14,11,vendredi,visio,faible
12766,12766,23,9,jeudi,physique,urgente
12767,12767,12,18,mercredi,numerique,normale
12768,12768,11,15,jeudi,telephone,normale
12769,12769,39,14,lundi,telephone,faible
12770,12770,7,15,mercredi,physique,urgente
12771,12771,18,18,jeudi,physique,faible
12772,12772,19,8,lundi,telephone,normale
12773,12773,20,10,mardi,visio,normale
12774,12774,17,16,vendredi,visio,normale
12775,12775,20,9,jeudi,numerique,urgente
12776,12776,15,15,jeudi,telephone,normale
12777,12777,13,15,mardi,physique,urgente
12778,12778,11,10,jeudi,numerique,faible
12779,12779,11,11,mercredi,physique,normale
12780,12780,18,12,lundi,telephone,faible
12781,12781,5,11,jeudi,physique,normale
12782,12782,6,8,vendredi,physique,faible
12783,12783,3,15,mercredi,visio,normale
12784,12784,18,16,vendredi,numerique,urgente
12785,12785,16,17,mercredi,visio,normale
12786,12786,22,10,mercredi,telephone,normale
12787,12787,3,18,mercredi,telephone,urgente
12788,12788,31,12,lundi,physique,normale
12789,12789,13,8,vendredi,numerique,faible
12790,12790,44,13,mardi,physique,faible
12791,12791,36,12,mardi,physique,faible
12792,12792,18,18,jeudi,physique,normale
12793,12793,8,16,mardi,visio,faible
12794,12794,18,9,vendredi,numerique,faible
12795,12795,43,13,jeudi,telephone,faible
12796,12796,4,8,mardi,numerique,normale
12797,12797,7,16,mercredi,telephone,faible
12798,12798,12,18,lundi,physique,faible
12799,12799,17,11,lundi,numerique,faible
12800,12800,12,8,mercredi,numerique,urgente
12801,12801,5,18,mardi,numerique,urgente
12802,12802,12,8,jeudi,numerique,normale
12803,12803,10,17,lundi,physique,faible
12804,12804,27,14,mercredi,telephone,urgente
12805,12805,10,18,lundi,numerique,faible
12806,12806,20,8,lundi,visio,urgente
12807,12807,37,14,jeudi,visio,normale
12808,12808,10,15,mercredi,telephone,faible
12809,12809,18,18,mardi,numerique,faible
12810,12810,6,16,lundi,telephone,normale
12811,12811,27,13,jeudi,visio,faible
12812,12812,33,12,mercredi,telephone,normale
12813,12813,11,16,jeudi,telephone,normale
12814,12814,12,15,lundi,numerique,faible
12815,12815,19,11,vendredi,physique,faible
12816,12816,12,10,lundi,numerique,faible
12817,12817,23,13,lundi,visio,normale
12818,12818,18,11,mardi,numerique,faible
12819,12819,10,10,jeudi,numerique,normale
12820,12820,19,11,mardi,numerique,normale
12821,12821,20,11,vendredi,visio,normale
12822,12822,11,10,lundi,telephone,faible
12823,12823,9,11,mercredi,visio,faible
12824,12824,14,16,mercredi,numerique,faible
12825,12825,24,9,lundi,physique,urgente
12826,12826,24,13,lundi,visio,urgente
12827,12827,19,9,lundi,numerique,normale
12828,12828,20,8,vendredi,telephone,urgente
12829,12829,29,12,lundi,telephone,urgente
12830,12830,36,12,vendredi,telephone,urgente
12831,12831,17,8,mercredi,telephone,faible
12832,12832,7,15,vendredi,visio,faible
12833,12833,15,16,mercredi,telephone,faible
12834,12834,13,10,lundi,physique,urgente
12835,12835,35,12,jeudi,visio,normale
12836,12836,19,11,mercredi,physique,faible
12837,12837,27,12,lundi,numerique,normale
12838,12838,15,8,mardi,telephone,faible
12839,12839,18,15,jeudi,visio,urgente
12840,12840,17,8,lundi,numerique,normale
12841,12841,12,11,mercredi,telephone,normale
12842,12842,14,17,jeudi,physique,normale
12843,12843,8,11,vendredi,telephone,normale
12844,12844,17,9,lundi,telephone,urgente
12845,12845,22,11,mardi,telephone,normale
12846,12846,5,8,mardi,numerique,urgente
12847,12847,3,16,lundi,physique,urgente
12848,12848,24,11,mardi,physique,normale
12849,12849,9,15,jeudi,physique,urgente
12850,12850,19,12,lundi,numerique,faible
12851,12851,12,17,vendredi,numerique,faible
12852,12852,14,16,lundi,telephone,normale
12853,12853,24,10,mercredi,numerique,normale
12854,12854,18,10,lundi,telephone,faible
12855,12855,14,15,vendredi,visio,normale
12856,12856,13,9,jeudi,telephone,normale
12857,12857,23,9,mercredi,telephone,normale
12858,12858,7,15,vendredi,numerique,urgente
12859,12859,8,17,jeudi,numerique,urgente
12860,12860,8,10,mardi,numerique,normale
12861,12861,43,14,vendredi,numerique,urgente
12862,12862,4,16,mercredi,physique,normale
12863,12863,21,9,vendredi,numerique,faible
12864,12864,5,18,vendredi,telephone,normale
12865,12865,7,11,mercredi,telephone,normale
12866,12866,18,8,lundi,physique,normale
12867,12867,21,10,jeudi,numerique,normale
12868,12868,18,16,lundi,visio,normale
12869,12869,11,10,jeudi,numerique,faible
12870,12870,11,17,vendredi,numerique,urgente
12871,12871,23,10,jeudi,visio,faible
12872,12872,20,8,mercredi,telephone,normale
12873,12873,28,14,vendredi,physique,normale
12874,12874,34,14,mercredi,telephone,faible
12875,12875,12,16,mardi,telephone,normale
12876,12876,18,9,mercredi,telephone,urgente
12877,12877,25,9,lundi,visio,faible
12878,12878,7,8,mercredi,telephone,faible
12879,12879,8,11,jeudi,physique,urgente
12880,12880,18,15,vendredi,telephone,urgente
12881,12881,13,9,mardi,visio,normale
12882,12882,10,10,lundi,physique,normale
12883,12883,43,13,mercredi,physique,urgente
12884,12884,11,15,jeudi,physique,urgente
12885,12885,13,10,mercredi,numerique,faible
12886,12886,10,17,jeudi,telephone,normale
12887,12887,8,16,mercredi,telephone,faible
12888,12888,7,9,mercredi,physique,faible
12889,12889,4,18,mardi,visio,urgente
12890,12890,27,14,mardi,telephone,normale
12891,12891,8,9,lundi,numerique,faible
12892,12892,21,12,lundi,physique,faible
12893,12893,20,9,mercredi,physique,faible
12894,12894,14,10,mercredi,physique,urgente
12895,12895,3,16,lundi,physique,normale
12896,12896,6,16,jeudi,physique,normale
12897,12897,11,11,lundi,physique,urgente
12898,12898,28,13,mardi,telephone,faible
12899,12899,22,9,jeudi,visio,normale
12900,12900,20,8,jeudi,physique,urgente
12901,12901,19,14,mercredi,visio,faible
12902,12902,15,13,mardi,visio,urgente
12903,12903,10,16,jeudi,visio,urgente
12904,12904,43,14,lundi,physique,urgente
12905,12905,17,11,jeudi,numerique,normale
12906,12906,22,10,vendredi,numerique,faible
12907,12907,25,12,jeudi,visio,normale
12908,12908,17,16,vendredi,visio,faible
12909,12909,6,10,mercredi,telephone,faible
12910,12910,4,17,lundi,numerique,faible
12911,12911,16,11,lundi,telephone,normale
12912,12912,5,17,lundi,visio,normale
12913,12913,11,15,lundi,physique,faible
12914,12914,12,15,jeudi,telephone,normale
12915,12915,25,13,mardi,physique,urgente
12916,12916,16,11,vendredi,visio,normale
12917,12917,12,16,lundi,visio,faible
12918,12918,6,18,vendredi,visio,faible
12919,12919,3,16,mercredi,numerique,urgente
12920,12920,15,14,mercredi,physique,urgente
12921,12921,19,12,mardi,numerique,urgente
12922,12922,8,8,mardi,numerique,urgente
12923,12923,37,14,mercredi,numerique,urgente
12924,12924,13,10,jeudi,telephone,faible
12925,12925,10,17,mercredi,numerique,normale
12926,12926,39,12,vendredi,numerique,faible
12927,12927,28,14,lundi,visio,urgente
12928,12928,5,18,vendredi,numerique,urgente
12929,12929,7,15,jeudi,telephone,normale
12930,12930,6,18,lundi,telephone,normale
12931,12931,11,16,mercredi,numerique,normale
12932,12932,22,9,lundi,physique,normale
12933,12933,30,13,jeudi,physique,urgente
12934,12934,9,15,vendredi,numerique,urgente
12935,12935,13,8,lundi,visio,urgente
12936,12936,5,16,lundi,visio,normale
12937,12937,12,10,mercredi,telephone,faible
12938,12938,8,9,lundi,telephone,urgente
12939,12939,44,14,mercredi,physique,urgente
12940,12940,3,15,vendredi,numerique,faible
12941,12941,14,18,lundi,numerique,faible
12942,12942,3,15,jeudi,telephone,normale
12943,12943,12,16,lundi,visio,urgente
12944,12944,45,13,vendredi,telephone,urgente
12945,12945,20,16,vendredi,telephone,normale
12946,12946,15,15,mardi,telephone,urgente
12947,12947,3,18,lundi,visio,faible
12948,12948,20,11,vendredi,visio,normale
12949,12949,7,8,lundi,numerique,normale
12950,12950,16,16,vendredi,numerique,faible
12951,12951,38,13,mercredi,numerique,normale
12952,12952,21,9,jeudi,visio,urgente
12953,12953,23,10,vendredi,visio,faible
12954,12954,18,16,mardi,numerique,urgente
12955,12955,11,10,mardi,numerique,urgente
12956,12956,18,14,lundi,visio,faible
12957,12957,29,12,vendredi,numerique,faible
12958,12958,20,8,lundi,telephone,urgente
12959,12959,15,8,vendredi,visio,normale
12960,12960,16,9,mardi,numerique,urgente
12961,12961,18,17,lundi,physique,urgente
12962,12962,13,16,mercredi,numerique,normale
12963,12963,42,12,mercredi,telephone,faible
12964,12964,8,8,lundi,telephone,urgente
12965,12965,28,12,mercredi,numerique,normale
12966,12966,8,16,jeudi,visio,normale
12967,12967,24,14,mercredi,physique,normale
12968,12968,17,14,mercredi,visio,normale
12969,12969,23,14,jeudi,physique,faible
12970,12970,12,17,jeudi,visio,faible
12971,12971,12,18,jeudi,visio,normale
12972,12972,37,12,mercredi,telephone,faible
12973,12973,17,18,jeudi,numerique,urgente
12974,12974,23,14,mardi,visio,normale
12975,12975,16,8,vendredi,telephone,urgente
12976,12976,18,11,lundi,visio,faible
12977,12977,24,12,mardi,numerique,urgente
12978,12978,14,8,mercredi,telephone,urgente
12979,12979,24,12,vendredi,numerique,faible
12980,12980,20,15,mercredi,numerique,faible
12981,12981,40,14,mardi,numerique,normale
12982,12982,39,12,mercredi,numerique,faible
12983,12983,6,10,mercredi,numerique,urgente
12984,12984,7,11,lundi,telephone,urgente
12985,12985,19,18,jeudi,visio,normale
12986,12986,9,16,jeudi,telephone,normale
12987,12987,5,9,lundi,physique,normale
12988,12988,17,16,jeudi,numerique,faible
12989,12989,13,10,mercredi,visio,urgente
12990,12990,25,11,mardi,telephone,urgente
12991,12991,11,17,mercredi,visio,faible
12992,12992,3,17,jeudi,telephone,normale
12993,12993,38,14,mercredi,physique,faible
12994,12994,13,9,lundi,numerique,faible
12995,12995,6,17,vendredi,physique,urgente
12996,12996,11,8,vendredi,physique,urgente
12997,12997,28,12,jeudi,numerique,faible
12998,12998,18,8,mercredi,visio,urgente
12999,12999,3,8,vendredi,numerique,normale
13000,13000,3,15,lundi,telephone,faible
13001,13001,16,14,vendredi,visio,urgente
13002,13002,6,11,mercredi,physique,urgente
13003,13003,32,13,vendredi,numerique,normale
13004,13004,5,17,lundi,numerique,faible
13005,13005,44,12,mercredi,numerique,urgente
13006,13006,18,8,mercredi,physique,urgente
13007,13007,5,16,jeudi,physique,normale
13008,13008,9,10,lundi,numerique,faible
13009,13009,44,13,jeudi,telephone,normale
13010,13010,13,9,jeudi,telephone,faible
13011,13011,42,12,mardi,telephone,normale
13012,13012,19,12,mercredi,numerique,faible
13013,13013,18,18,mercredi,telephone,normale
13014,13014,40,13,mardi,telephone,faible
13015,13015,7,8,mercredi,numerique,urgente
13016,13016,13,16,jeudi,physique,faible
13017,13017,31,12,mardi,visio,faible
13018,13018,10,15,mercredi,visio,urgente
13019,13019,13,17,mardi,visio,faible
13020,13020,5,11,vendredi,telephone,normale
13021,13021,23,9,lundi,telephone,urgente
13022,13022,17,15,mardi,numerique,faible
13023,13023,5,15,jeudi,numerique,urgente
13024,13024,31,12,mercredi,physique,faible
13025,13025,13,8,mardi,visio,normale
13026,13026,14,18,mardi,visio,urgente
13027,13027,37,12,lundi,visio,normale
13028,13028,7,11,vendredi,telephone,urgente
13029,13029,21,14,jeudi,physique,faible
13030,13030,42,13,vendredi,telephone,faible
13031,13031,10,18,lundi,numerique,faible
13032,13032,6,11,mercredi,physique,normale
13033,13033,28,12,jeudi,visio,urgente
13034,13034,19,8,vendredi,visio,normale
13035,13035,16,18,mercredi,visio,faible
13036,13036,11,11,mercredi,numerique,normale
13037,13037,7,9,mardi,physique,urgente
13038,13038,7,8,vendredi,numerique,faible
13039,13039,39,12,lundi,physique,faible
13040,13040,10,16,lundi,physique,faible
13041,13041,24,12,lundi,physique,faible
13042,13042,42,14,mardi,physique,faible
13043,13043,7,15,mercredi,numerique,urgente
13044,13044,35,12,mardi,visio,faible
13045,13045,5,17,mercredi,telephone,faible
13046,13046,21,12,mercredi,visio,faible
13047,13047,17,17,mercredi,numerique,faible
13048,13048,7,16,mardi,numerique,normale
13049,13049,22,14,mercredi,physique,urgente
13050,13050,14,8,jeudi,telephone,faible
13051,13051,8,10,lundi,physique,urgente
